,,,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227
4,Trong,Thân,1,1,1.229688,1.258088,1.277647,1.269279,1.268055,1.27442,1.270776,1.28181,1.286702,1.296206,1.299004,1.306132,1.315124,1.32249,1.329562,1.337072,1.338267,1.341882,1.337965,1.340263,1.337008,1.339424,1.337832,1.33686,1.333437,1.331993,1.32662,1.325266,1.321502,1.324326,1.31833,1.317024,1.311038,1.309917,1.30768,1.307967,1.30426,1.307424,1.303655,1.301056,1.302903,1.301566,1.304499,1.303292,1.305167,1.30638,1.310892,1.312305,1.316995,1.320133,1.323476,1.326808,1.330677,1.333419,1.338633,1.342228,1.349526,1.355488,1.36579,1.37693,1.394713,1.412375,1.430947,1.44518,1.458189,1.46939,1.47361,1.478487,1.48658,1.488218,1.488598,1.490797,1.489957,1.492779,1.495517,1.497234,1.497975,1.497701,1.496107,1.494375,1.494294,1.497459,1.49218,1.491061,1.491975,1.491637,1.492208,1.488003,1.49002,1.487719,1.484688,1.487371,1.488175,1.488898,1.487405,1.489581,1.491927,1.491308,1.493446,1.494639,1.498494,1.502864,1.506809,1.511938,1.521126,1.52771,1.536736,1.545156,1.554381,1.565511,1.574073,1.584832,1.598263,1.611589,1.623138,1.634163,1.64916,1.665127,1.677838,1.688423,1.697376,1.70945,1.719324,1.732088,1.745069,1.765009,1.783601,1.805404,1.835342,1.858706,1.902227,1.934962,1.953759,1.97447,1.999627,2.008944,2.018732,2.026023,2.040597,2.039419,2.047087,2.046282,2.055565,2.057186,2.053145,2.053132,2.055084,2.060214,2.059397,2.060942,2.055671,2.071469,2.063549,2.066107,2.055317,2.053753,2.060458,2.059464,2.057319,2.048155,2.043986,2.040608,2.043782,2.04316,2.039975,2.024539,2.019158,2.020895,2.016198,2.016645,2.022419,2.015135,2.017063,2.015711,2.008556,1.998541,1.994771,1.989719,1.977822,1.972557,1.964984,1.95991,1.961464,1.961589,1.958927,1.941911,1.952349,1.938651,1.937744,1.935638,1.930486,1.924218,1.923182,1.91212,1.907236,1.910379,1.908747,1.902046,1.901499,1.893105,1.903579,1.885962,1.887984,1.867459,1.870428,1.863501,1.864506,1.854419,1.862523,1.855079,1.854995,1.850379,1.849439,1.827216,1.830127,1.808603,1.811025,1.789825,1.782689,1.742174,1.734025,1.732436,1.700421,1.785833,1.729763,1.758497,1.749126,1.682595
4,Trong,Thân,1,2,1.239408,1.265193,1.273203,1.274142,1.277743,1.27599,1.278685,1.282841,1.291512,1.294287,1.299282,1.310187,1.318981,1.328982,1.333447,1.337986,1.341513,1.348135,1.341869,1.345808,1.346686,1.343473,1.342367,1.34179,1.33887,1.336691,1.333075,1.329141,1.328886,1.325863,1.322283,1.319467,1.318257,1.313857,1.31217,1.31022,1.311117,1.310799,1.306714,1.305237,1.307549,1.306914,1.308677,1.307109,1.312071,1.313046,1.314842,1.318697,1.319731,1.325846,1.325606,1.332429,1.334069,1.337337,1.343711,1.34704,1.352436,1.359353,1.369213,1.382579,1.397052,1.415292,1.433292,1.450726,1.46471,1.472001,1.481768,1.484653,1.492044,1.491979,1.494951,1.495066,1.496775,1.497405,1.502085,1.502604,1.50055,1.501634,1.501376,1.501301,1.499785,1.499979,1.497224,1.497137,1.498052,1.49705,1.495042,1.492945,1.494121,1.492609,1.491258,1.492143,1.491026,1.493838,1.491612,1.493709,1.495674,1.49544,1.498802,1.503269,1.504973,1.508436,1.513949,1.517713,1.525768,1.533735,1.541709,1.549656,1.558384,1.56883,1.579851,1.592194,1.603205,1.617276,1.630402,1.643429,1.659154,1.673155,1.685331,1.696662,1.707368,1.719497,1.731959,1.741122,1.75334,1.773524,1.78658,1.819078,1.841686,1.869825,1.912647,1.943202,1.971153,1.990378,2.010258,2.024168,2.035612,2.045429,2.055562,2.056941,2.058474,2.065167,2.064527,2.07403,2.069107,2.071068,2.073503,2.078114,2.084738,2.082124,2.088603,2.080102,2.077426,2.072277,2.072233,2.072168,2.066399,2.067517,2.071968,2.062021,2.071805,2.061614,2.057717,2.060864,2.042109,2.044556,2.038864,2.038484,2.032511,2.031845,2.035585,2.034165,2.025347,2.028075,2.01887,2.014498,2.013674,2.00046,1.993076,1.983408,1.984204,1.984822,1.96154,1.969148,1.963708,1.957812,1.950211,1.948706,1.942783,1.950489,1.94111,1.936916,1.931742,1.939431,1.928252,1.914314,1.919633,1.917574,1.916431,1.902264,1.898453,1.890299,1.89536,1.894589,1.890738,1.879702,1.883989,1.876532,1.870908,1.854623,1.86969,1.869546,1.847664,1.860447,1.837124,1.831996,1.822438,1.799813,1.784263,1.767823,1.74436,1.733876,1.752849,1.718428,1.71304,1.73486,1.782766,1.692612
4,Trong,Thân,1,3,1.242128,1.253183,1.278884,1.275279,1.273599,1.276364,1.273215,1.287787,1.286592,1.295953,1.302542,1.311855,1.318149,1.326541,1.336134,1.33773,1.343338,1.349559,1.344074,1.346086,1.342998,1.344888,1.343934,1.337815,1.341705,1.336973,1.335374,1.332451,1.328393,1.327381,1.321412,1.321248,1.318233,1.315187,1.313306,1.309186,1.309351,1.311387,1.309468,1.307854,1.307965,1.306339,1.308494,1.30829,1.312117,1.314655,1.31622,1.317456,1.318989,1.324377,1.329262,1.332021,1.336574,1.337178,1.341875,1.346508,1.352109,1.360538,1.369262,1.383453,1.397335,1.415534,1.432509,1.451949,1.463273,1.474382,1.481613,1.485966,1.489743,1.49047,1.492373,1.497861,1.497275,1.497343,1.503386,1.499714,1.501572,1.504046,1.503519,1.49989,1.501403,1.500285,1.495572,1.497485,1.499055,1.49529,1.493572,1.496188,1.494318,1.494106,1.492798,1.493006,1.4905,1.492665,1.494521,1.494126,1.49768,1.495761,1.499333,1.499717,1.503803,1.508978,1.512949,1.519174,1.525033,1.533502,1.542762,1.55212,1.561644,1.568402,1.580403,1.593658,1.603905,1.619572,1.632172,1.643825,1.659976,1.672249,1.685974,1.699404,1.70873,1.724755,1.733177,1.746068,1.755502,1.770424,1.795178,1.822811,1.846724,1.876992,1.922019,1.951546,1.973737,2.00264,2.020232,2.029747,2.043813,2.049902,2.056506,2.065415,2.067683,2.069151,2.077594,2.073034,2.075922,2.076751,2.081565,2.086357,2.089509,2.073635,2.086291,2.084206,2.08765,2.078773,2.079951,2.081356,2.072108,2.077477,2.069755,2.071385,2.068933,2.060359,2.060149,2.050063,2.050126,2.047504,2.045298,2.040345,2.041139,2.034405,2.031204,2.033454,2.033713,2.028552,2.02202,2.018759,2.014466,2.003343,1.99083,1.985179,1.986629,1.982848,1.974357,1.974208,1.96592,1.968773,1.968025,1.968704,1.952053,1.957218,1.944458,1.943235,1.935179,1.927763,1.93423,1.929601,1.922375,1.921404,1.910116,1.904632,1.907291,1.906883,1.906665,1.891065,1.884733,1.881731,1.882994,1.875859,1.867375,1.866417,1.87301,1.861603,1.854164,1.865963,1.84734,1.824008,1.814742,1.814781,1.80278,1.753411,1.730634,1.731288,1.744658,1.729968,1.738856,1.754956,1.768431,1.762342
4,Trong,Thân,1,4,1.240199,1.26848,1.275467,1.277826,1.274814,1.282099,1.28562,1.279815,1.293239,1.296864,1.303946,1.310581,1.318357,1.332689,1.333677,1.342218,1.347402,1.350205,1.347258,1.34853,1.348541,1.351715,1.344872,1.341683,1.341679,1.339136,1.334994,1.333251,1.329948,1.328929,1.326639,1.324905,1.319192,1.315805,1.315515,1.313622,1.311825,1.311316,1.309749,1.309319,1.307133,1.308804,1.310494,1.312266,1.314649,1.314678,1.316537,1.317073,1.322734,1.327252,1.330556,1.331771,1.338083,1.340856,1.344494,1.349152,1.354802,1.364519,1.369577,1.383853,1.399015,1.419205,1.435874,1.454404,1.466032,1.474658,1.481147,1.487157,1.490719,1.494567,1.496498,1.500516,1.497838,1.500766,1.503324,1.501842,1.502718,1.507043,1.504108,1.505184,1.50297,1.500035,1.50186,1.498663,1.499134,1.498297,1.493977,1.495437,1.49417,1.495196,1.494081,1.494573,1.493941,1.493476,1.493965,1.494236,1.497418,1.497113,1.499758,1.502616,1.507218,1.510253,1.513532,1.519362,1.526567,1.538106,1.54173,1.550679,1.560733,1.572673,1.582896,1.594676,1.608668,1.619847,1.633666,1.645995,1.659839,1.672589,1.68926,1.702924,1.71303,1.720806,1.733507,1.743351,1.75449,1.77532,1.793522,1.817731,1.845459,1.874932,1.917978,1.95032,1.974504,1.998994,2.016228,2.02678,2.039971,2.049474,2.055272,2.061047,2.065362,2.075233,2.075977,2.084821,2.074458,2.076133,2.081643,2.081079,2.079082,2.076265,2.087167,2.083414,2.08342,2.077828,2.080428,2.075235,2.070537,2.06736,2.075709,2.06782,2.065371,2.059576,2.059598,2.05496,2.049348,2.048517,2.045376,2.038252,2.039728,2.033239,2.030737,2.027028,2.037394,2.024282,2.021625,2.01442,2.005283,1.992837,1.98875,1.990692,1.986237,1.972649,1.97703,1.970407,1.972223,1.961701,1.953302,1.959082,1.953783,1.949155,1.944458,1.94109,1.940649,1.939342,1.921918,1.922293,1.917633,1.912397,1.914914,1.903873,1.897205,1.895561,1.894958,1.896153,1.898768,1.874515,1.884321,1.87351,1.878176,1.86865,1.874494,1.855893,1.854164,1.869028,1.833954,1.831085,1.802896,1.790518,1.78604,1.744483,1.727269,1.727009,1.736273,1.744316,1.721786,1.732063,1.716653,1.729612
4,Trong,Thân,1,5,1.24338,1.269202,1.280029,1.269711,1.271904,1.279071,1.276968,1.285276,1.292291,1.299559,1.302635,1.312207,1.323294,1.326381,1.335364,1.34433,1.344782,1.349899,1.347775,1.350956,1.347539,1.349217,1.346394,1.344775,1.34342,1.338878,1.339397,1.333301,1.332526,1.330606,1.327496,1.32527,1.320514,1.31884,1.31473,1.313788,1.311849,1.312992,1.310851,1.310276,1.307919,1.310308,1.310563,1.310617,1.315633,1.315883,1.319968,1.321189,1.324459,1.326685,1.330351,1.332975,1.336277,1.340626,1.346481,1.348966,1.35438,1.362083,1.372956,1.384629,1.400103,1.419015,1.43686,1.453965,1.466153,1.477084,1.485232,1.486655,1.492898,1.491475,1.495992,1.498744,1.499595,1.499861,1.502673,1.504562,1.505776,1.504016,1.506176,1.501012,1.500494,1.503773,1.500409,1.497378,1.499849,1.498245,1.497409,1.497567,1.495965,1.492247,1.493249,1.49373,1.493343,1.493996,1.496173,1.495865,1.495348,1.4989,1.502018,1.502995,1.507597,1.510232,1.516166,1.519278,1.527812,1.536395,1.542999,1.550548,1.561689,1.570205,1.582618,1.592996,1.607472,1.620975,1.631299,1.644406,1.657213,1.674063,1.688612,1.699222,1.710625,1.723659,1.732716,1.74583,1.758203,1.772756,1.793753,1.821002,1.848124,1.873068,1.912647,1.945727,1.973973,1.998493,2.014597,2.0288,2.041992,2.049189,2.058326,2.063485,2.065885,2.06278,2.074826,2.077958,2.071545,2.085102,2.07458,2.082333,2.082687,2.080867,2.07935,2.07869,2.081281,2.082336,2.081144,2.075472,2.073922,2.069318,2.074033,2.068768,2.074454,2.0624,2.063149,2.051146,2.054662,2.044402,2.034653,2.037402,2.033359,2.034327,2.031126,2.032035,2.029431,2.02657,2.02202,2.01497,2.00381,2.008852,1.992378,1.989443,1.973726,1.976902,1.968674,1.963369,1.965604,1.961541,1.965646,1.959657,1.944234,1.948573,1.94086,1.934211,1.931913,1.92915,1.92288,1.930603,1.912495,1.910197,1.914064,1.907299,1.905138,1.894484,1.897678,1.890859,1.879636,1.889068,1.881781,1.880821,1.870222,1.87494,1.869323,1.85936,1.855321,1.849218,1.855343,1.834131,1.812315,1.796282,1.770302,1.766936,1.746107,1.719691,1.735236,1.717643,1.753113,1.751444,1.776257,1.733571
4,Trong,Thân,2,1,1.37425,1.398396,1.403156,1.412172,1.400727,1.40406,1.421031,1.415518,1.417192,1.430454,1.437678,1.439322,1.447714,1.462238,1.467888,1.470845,1.476622,1.479635,1.478668,1.478315,1.478118,1.475838,1.472156,1.469022,1.466328,1.46429,1.458467,1.457223,1.451047,1.44545,1.443077,1.441008,1.433277,1.4327,1.427403,1.424712,1.424403,1.421094,1.418037,1.420934,1.416336,1.41752,1.418613,1.418733,1.421141,1.420633,1.425629,1.431178,1.430999,1.434477,1.441464,1.445451,1.45199,1.454563,1.457004,1.463193,1.469588,1.479474,1.487444,1.505205,1.525059,1.546136,1.56852,1.590368,1.598662,1.60828,1.617681,1.620835,1.62645,1.627313,1.629612,1.631093,1.629106,1.635394,1.635697,1.639813,1.638298,1.637795,1.637138,1.64056,1.635365,1.6372,1.636344,1.634949,1.628993,1.634524,1.630202,1.631618,1.633059,1.62963,1.627114,1.628569,1.626041,1.627911,1.626748,1.627748,1.628981,1.632981,1.633287,1.635473,1.63632,1.641666,1.646876,1.650642,1.659998,1.666285,1.673172,1.682569,1.690811,1.701009,1.707187,1.716089,1.733224,1.742904,1.75149,1.761614,1.769941,1.780575,1.792608,1.800405,1.807138,1.820891,1.827138,1.836368,1.839911,1.847547,1.863497,1.874613,1.8932,1.910692,1.933144,1.952328,1.971035,1.989887,1.994438,2.007014,2.01327,2.02427,2.028645,2.029647,2.03823,2.032604,2.036559,2.043679,2.0403,2.046232,2.043678,2.043238,2.03921,2.041389,2.04275,2.046047,2.05387,2.052982,2.0415,2.042481,2.04083,2.0418,2.046199,2.03699,2.035071,2.040084,2.033894,2.027983,2.027834,2.022624,2.014986,2.018745,2.015383,2.017766,2.021048,2.013473,2.009461,2.018109,2.013333,2.007797,1.99988,1.988508,1.988827,1.980269,1.977472,1.982927,1.983224,1.966171,1.968064,1.965705,1.96044,1.962211,1.956598,1.954009,1.952685,1.955624,1.949653,1.93633,1.927544,1.942343,1.926058,1.935322,1.930716,1.918821,1.915013,1.92162,1.913948,1.905763,1.901369,1.903112,1.891696,1.888603,1.896229,1.880838,1.880733,1.881022,1.875887,1.8731,1.891574,1.855435,1.823264,1.821251,1.784263,1.78021,1.755458,1.775932,1.767474,1.728358,1.738856,1.754956,1.698274,1.752262
4,Trong,Thân,2,2,1.361943,1.408526,1.408518,1.404795,1.40893,1.403758,1.409814,1.415106,1.416154,1.428048,1.435514,1.446577,1.45222,1.460605,1.471869,1.474038,1.478203,1.482624,1.477446,1.480075,1.479792,1.480926,1.476958,1.472014,1.466855,1.463018,1.462693,1.458491,1.452553,1.447127,1.445482,1.441644,1.436723,1.431921,1.427835,1.424743,1.423393,1.4231,1.420963,1.419821,1.417973,1.422292,1.420211,1.418293,1.422928,1.423657,1.42849,1.429863,1.429924,1.436458,1.441669,1.44675,1.449999,1.454593,1.457841,1.461834,1.46971,1.47988,1.491242,1.504775,1.527454,1.542953,1.567184,1.586258,1.60153,1.608405,1.619427,1.626076,1.626278,1.629036,1.634105,1.629042,1.632337,1.634075,1.635487,1.639897,1.641526,1.6441,1.639345,1.641316,1.634746,1.634201,1.638029,1.634216,1.634844,1.631614,1.634415,1.632919,1.629728,1.631717,1.62663,1.627645,1.627573,1.630006,1.628655,1.628795,1.629572,1.631866,1.632969,1.634815,1.639104,1.644537,1.646423,1.655079,1.658084,1.669521,1.674511,1.683841,1.692733,1.7011,1.710808,1.721833,1.732964,1.741709,1.751152,1.75899,1.770968,1.786897,1.791004,1.799643,1.812381,1.821656,1.826811,1.835446,1.840336,1.854457,1.868312,1.880033,1.899123,1.918056,1.937222,1.962278,1.978119,1.992902,1.99881,2.007271,2.020324,2.039188,2.038989,2.032052,2.032724,2.042218,2.042067,2.047124,2.0552,2.047675,2.055158,2.053109,2.053028,2.051532,2.044696,2.054777,2.05558,2.053577,2.059617,2.04912,2.04436,2.05058,2.046946,2.04695,2.039506,2.049301,2.038585,2.046061,2.032216,2.028693,2.032297,2.027408,2.021418,2.016421,2.025942,2.025707,2.01622,2.018886,2.018243,2.012071,2.00645,1.993524,1.997601,1.990692,1.971903,1.979708,1.975142,1.968441,1.972384,1.970478,1.966137,1.956628,1.959347,1.962077,1.957161,1.946516,1.944245,1.948779,1.936843,1.944221,1.937297,1.936972,1.928367,1.928646,1.922367,1.930879,1.921036,1.915045,1.912044,1.907973,1.904504,1.907242,1.89854,1.892256,1.892967,1.894557,1.885441,1.877354,1.863643,1.854793,1.840655,1.815148,1.790614,1.785034,1.773187,1.744383,1.757548,1.743067,1.758645,1.83756,1.758672,1.824359
4,Trong,Thân,2,3,1.371026,1.393969,1.392875,1.39847,1.401269,1.402855,1.407401,1.403971,1.420247,1.417884,1.434563,1.440799,1.448387,1.458492,1.462448,1.474289,1.476622,1.477395,1.47963,1.476436,1.475739,1.478567,1.474457,1.468663,1.464717,1.459496,1.45877,1.453015,1.450296,1.445225,1.444133,1.438916,1.432591,1.429408,1.424914,1.424406,1.423088,1.421397,1.415042,1.41886,1.416069,1.414386,1.417373,1.415344,1.420323,1.420025,1.422094,1.424555,1.42643,1.431723,1.434766,1.440381,1.445369,1.44829,1.451632,1.455636,1.462938,1.474571,1.484436,1.501549,1.52285,1.540294,1.564299,1.582698,1.59391,1.604629,1.61341,1.621519,1.624045,1.621803,1.626742,1.625688,1.628852,1.630312,1.634983,1.636144,1.633867,1.636011,1.63546,1.629725,1.634553,1.630546,1.628823,1.629914,1.628351,1.629005,1.626923,1.62537,1.623935,1.622582,1.619837,1.622111,1.618949,1.623749,1.622568,1.624948,1.622844,1.623795,1.627313,1.628856,1.634568,1.637129,1.643432,1.647119,1.653744,1.662959,1.669095,1.679156,1.684798,1.694076,1.70384,1.716089,1.725194,1.736339,1.74544,1.754231,1.768283,1.780393,1.788814,1.800367,1.804347,1.821294,1.822659,1.831073,1.838596,1.852127,1.865807,1.879563,1.895296,1.912572,1.943466,1.958861,1.981405,1.997931,2.002783,2.01296,2.025338,2.031528,2.040737,2.048915,2.049096,2.050963,2.059541,2.059182,2.054685,2.053644,2.063783,2.054653,2.05962,2.060942,2.067997,2.062401,2.063625,2.052685,2.063961,2.058056,2.050758,2.049229,2.050628,2.05217,2.043236,2.049072,2.046213,2.039448,2.035364,2.040325,2.030557,2.031728,2.018427,2.025548,2.027406,2.023387,2.027699,2.015171,2.013333,2.012931,2.007697,1.992303,1.990444,1.980727,1.992074,1.981825,1.980434,1.972382,1.966475,1.972271,1.960763,1.958672,1.965831,1.962335,1.950294,1.945909,1.949207,1.946604,1.94093,1.942155,1.938342,1.931176,1.939137,1.924351,1.925425,1.913985,1.927591,1.912001,1.91249,1.901206,1.896341,1.898059,1.899028,1.889404,1.880607,1.890265,1.880638,1.88832,1.871206,1.860279,1.839279,1.820878,1.803398,1.807554,1.76345,1.744383,1.743953,1.751883,1.778319,1.779124,1.805196,1.715651
4,Trong,Thân,2,4,1.378898,1.383765,1.395485,1.398354,1.403226,1.406481,1.399424,1.40865,1.420098,1.422598,1.431785,1.442578,1.449398,1.462184,1.462139,1.47469,1.476192,1.484427,1.483146,1.480916,1.479273,1.479262,1.47606,1.47205,1.467382,1.464187,1.459141,1.453774,1.449449,1.446255,1.445417,1.440405,1.434214,1.433136,1.428946,1.423886,1.421777,1.423039,1.41906,1.415663,1.419317,1.419929,1.418672,1.421647,1.421316,1.4213,1.425164,1.427012,1.42894,1.432504,1.440731,1.441665,1.443788,1.449143,1.455603,1.457185,1.468487,1.475776,1.485542,1.499586,1.517512,1.539578,1.563165,1.582186,1.59561,1.607198,1.614716,1.615783,1.624945,1.625126,1.622704,1.629127,1.626909,1.630354,1.632804,1.633372,1.628029,1.630221,1.636178,1.634912,1.628604,1.631335,1.629595,1.626841,1.628244,1.627392,1.624625,1.622113,1.623935,1.621024,1.622772,1.61923,1.621475,1.620866,1.621701,1.622255,1.624773,1.624544,1.625151,1.629872,1.631505,1.635925,1.638846,1.646951,1.652926,1.661192,1.666483,1.67548,1.68406,1.695791,1.701279,1.713962,1.723982,1.735914,1.742479,1.75539,1.765509,1.778656,1.788406,1.793632,1.803575,1.814262,1.821971,1.827565,1.838935,1.851557,1.860526,1.877595,1.895149,1.910844,1.940088,1.958861,1.975568,1.993952,2.008457,2.017474,2.024465,2.036689,2.037317,2.046771,2.049672,2.047861,2.059394,2.056891,2.063671,2.058806,2.062433,2.065469,2.059844,2.065081,2.062242,2.060595,2.06997,2.060704,2.063807,2.05473,2.057479,2.058927,2.057625,2.053008,2.045716,2.044215,2.047205,2.043998,2.033637,2.034168,2.035721,2.024701,2.021568,2.02047,2.027252,2.029289,2.025113,2.028393,2.012095,2.009191,2.000879,1.998213,1.990908,1.981721,1.980787,1.975041,1.981229,1.975721,1.975612,1.970478,1.962384,1.96188,1.954857,1.962335,1.951573,1.949909,1.95153,1.941124,1.9392,1.949047,1.935309,1.924605,1.931207,1.920001,1.931296,1.921933,1.914894,1.920535,1.908162,1.904125,1.891921,1.898295,1.90025,1.896129,1.887827,1.900802,1.874001,1.867493,1.866297,1.859954,1.832126,1.840674,1.819978,1.764506,1.741877,1.742614,1.773841,1.747663,1.753113,1.791092,1.77554,1.760646
4,Trong,Thân,2,5,1.335781,1.367793,1.367604,1.38609,1.386025,1.385744,1.390254,1.394918,1.409028,1.414748,1.415299,1.429641,1.444087,1.459466,1.471659,1.473638,1.48264,1.48801,1.480814,1.478608,1.481512,1.483648,1.483292,1.478611,1.48252,1.480249,1.480268,1.472403,1.468853,1.463458,1.45504,1.448637,1.443124,1.439642,1.433172,1.428588,1.42834,1.426926,1.427087,1.420091,1.417348,1.418232,1.41599,1.415868,1.419099,1.416021,1.4183,1.423518,1.426804,1.431088,1.434998,1.440381,1.444754,1.448407,1.45113,1.459038,1.469098,1.471466,1.485795,1.504379,1.520413,1.541729,1.562901,1.584633,1.601736,1.616694,1.615012,1.62169,1.629865,1.62564,1.619753,1.631693,1.623843,1.627124,1.630263,1.63785,1.633949,1.633187,1.63149,1.630579,1.632779,1.632954,1.631328,1.632205,1.633113,1.631685,1.631035,1.626214,1.629896,1.627948,1.621781,1.625677,1.622961,1.625917,1.627352,1.627808,1.628242,1.631193,1.633171,1.626691,1.629996,1.638674,1.642169,1.648271,1.656661,1.663502,1.675591,1.684463,1.693668,1.703825,1.71811,1.721769,1.73942,1.751735,1.760243,1.77824,1.794752,1.797179,1.810066,1.821701,1.82403,1.831194,1.84251,1.856983,1.865852,1.88571,1.893509,1.918703,1.945472,1.96187,1.99583,2.030571,2.055151,2.08012,2.103414,2.112105,2.14655,2.162598,2.157486,2.173806,2.17473,2.173447,2.179917,2.200403,2.175989,2.1815,2.18995,2.201991,2.2035,2.201385,2.186354,2.183162,2.174845,2.185088,2.179431,2.187571,2.18257,2.186222,2.193119,2.166014,2.161729,2.152498,2.144267,2.150407,2.142643,2.142085,2.140144,2.132637,2.107877,2.113461,2.11171,2.104765,2.119705,2.120229,2.087415,2.080974,2.086613,2.080029,2.074732,2.068344,2.042007,2.039839,2.038051,2.040214,2.040767,2.045885,2.023415,2.02792,2.033741,2.014786,2.025002,2.021745,2.011986,2.001661,2.016911,2.019449,2.019239,2.03801,2.029568,2.027518,2.028907,2.004775,2.003472,1.996655,1.992341,1.995995,1.994591,1.97918,1.957753,1.977324,1.998526,2.007356,1.99364,1.966043,1.937854,1.91635,1.956896,1.940515,1.904498,1.86858,1.862382,1.862095,1.849939,1.88137,1.855809,1.803399,1.77554,1.732776
4,Trong,Thân,3,1,1.048872,1.071913,1.073943,1.08744,1.089205,1.094663,1.091946,1.096292,1.104261,1.113386,1.124569,1.130924,1.148622,1.153881,1.163327,1.167039,1.171311,1.180557,1.176634,1.179991,1.176969,1.184671,1.182909,1.181584,1.182164,1.183564,1.181614,1.179324,1.176678,1.176354,1.16986,1.17048,1.167532,1.164312,1.161946,1.158803,1.159597,1.160283,1.1633,1.158575,1.159068,1.161773,1.160313,1.160699,1.162696,1.163667,1.164384,1.165093,1.16682,1.169139,1.172598,1.171688,1.174678,1.176734,1.174306,1.179475,1.178805,1.182788,1.188341,1.197919,1.203995,1.216449,1.227911,1.239399,1.242801,1.250865,1.251755,1.253799,1.252965,1.250775,1.25558,1.255553,1.254755,1.25898,1.257042,1.263144,1.263755,1.265193,1.267825,1.269353,1.270837,1.273588,1.274004,1.275364,1.274439,1.27762,1.280003,1.278536,1.280918,1.28267,1.282329,1.282373,1.28551,1.28696,1.28668,1.288403,1.29218,1.290273,1.294224,1.295715,1.298345,1.299772,1.300979,1.309193,1.310173,1.315268,1.321103,1.328843,1.331868,1.337898,1.342472,1.345919,1.354878,1.359882,1.362517,1.371093,1.377696,1.381128,1.388864,1.391895,1.396331,1.39985,1.40476,1.410709,1.417845,1.422159,1.428394,1.431624,1.443746,1.446211,1.455738,1.46588,1.474897,1.483891,1.485437,1.490713,1.487959,1.496655,1.497531,1.496635,1.498411,1.49223,1.495176,1.498387,1.495501,1.497973,1.493659,1.499724,1.500784,1.5007,1.502895,1.502291,1.500791,1.497444,1.499536,1.50172,1.501274,1.501388,1.507639,1.501445,1.500755,1.498436,1.502472,1.500442,1.503067,1.499914,1.498905,1.500684,1.494566,1.496493,1.495818,1.496607,1.504796,1.525768,1.52439,1.512481,1.494908,1.485356,1.482741,1.481062,1.478806,1.474817,1.476179,1.47575,1.469915,1.471725,1.470256,1.468366,1.465421,1.460943,1.452281,1.455968,1.451097,1.450786,1.444972,1.449517,1.449399,1.439555,1.438646,1.437469,1.43517,1.433467,1.426903,1.428998,1.42701,1.426516,1.424875,1.422553,1.414244,1.413892,1.42332,1.414436,1.413316,1.414917,1.404022,1.387345,1.385499,1.369567,1.354493,1.342938,1.338426,1.342561,1.342156,1.323325,1.369707,1.352456,1.409101,1.36051
